home_TS%,home_AST%,home_STL%,home_BLK%,home_ORB%,home_DRB%,home_TOV%,home_ORTG,home_DRTG,home_PTS,home_FGA,home_FTA,home_AST,home_FG,home_TOV,home_ORB,home_DRB,home_POSS,home_STL,home_BLK,home_THPA,away_TS%,away_AST%,away_STL%,away_BLK%,away_ORB%,away_DRB%,away_TOV%,away_ORTG,away_DRTG,GAME_RESULT,away_PTS,away_FGA,away_FTA,away_AST,away_FG,away_TOV,away_ORB,away_DRB,away_POSS,away_STL,away_BLK,away_THPA,home_team,away_team,url,Date
0.5481557377049181,0.45,0.0631809634700848,0.08928571428571429,0.2553191489361702,0.7321428571428571,0.0929368029739777,112.67271818831787,90.55938097378821,107,91,15,18,40,10,12,41,94.96531344984803,6,5,47,0.43469470279013345,0.5588235294117647,0.04212064231338986,0.045454545454545456,0.26785714285714285,0.7446808510638298,0.13167134831460675,90.55938097378821,112.67271818831787,0,86,91,18,19,34,15,15,35,94.96531344984803,4,2,35,UTA,OKC,https://www.basketball-reference.com/boxscores/202110200UTA.html,202110200
0.5892091936112193,0.5555555555555556,0.047582813330800985,0.09803921568627451,0.2,0.851063829787234,0.1123789764868603,115.15040826053837,118.00537706038645,121,93,22,25,45,13,9,40,105.0799574468085,5,5,35,0.5918289423444062,0.5714285714285714,0.05709937599696118,0.06896551724137931,0.14893617021276595,0.8,0.08713837574067619,118.00537706038645,115.15040826053837,1,124,92,29,24,42,10,7,36,105.0799574468085,6,4,41,POR,SAC,https://www.basketball-reference.com/boxscores/202110200POR.html,202110200
0.5186282811176969,0.6388888888888888,0.09028416942325972,0.06818181818181818,0.21568627450980393,0.85,0.1600284495021337,98.30942892754948,110.34731818398409,98,87,17,23,36,18,11,34,99.68525,9,3,37,0.6324747010119596,0.5681818181818182,0.09028416942325972,0.02,0.15,0.7843137254901961,0.1793129482823707,110.34731818398409,98.30942892754948,1,110,83,9,25,44,19,6,40,99.68525,9,1,39,PHO,DEN,https://www.basketball-reference.com/boxscores/202110200PHO.html,202110200
0.5767660269497754,0.6888888888888889,0.0777766621224109,0.18,0.13043478260869565,0.8305084745762712,0.11715933669790916,109.8595352479054,84.58212005812186,113,94,9,31,45,13,6,49,102.85861827560797,8,9,35,0.4406401944894652,0.5161290322580645,0.06805457935710954,0.05084745762711865,0.1694915254237288,0.8695652173913043,0.13190291945128385,84.58212005812186,109.8595352479054,0,87,93,13,16,31,15,10,40,102.85861827560797,7,3,43,ATL,DAL,https://www.basketball-reference.com/boxscores/202110210ATL.html,202110210
0.6247719810288216,0.5490196078431373,0.07525427714739255,0.047619047619047616,0.25,0.9038461538461539,0.09118037135278514,128.87294961490974,89.36445411252866,137,96,31,28,51,11,11,47,106.30625,8,2,35,0.4909053327821414,0.59375,0.05644070786054441,0.0,0.09615384615384616,0.75,0.13421617752326412,89.36445411252866,128.87294961490974,0,95,84,29,19,32,15,5,33,106.30625,6,0,42,MIA,MIL,https://www.basketball-reference.com/boxscores/202110210MIA.html,202110210
0.6204143288735433,0.627906976744186,0.04885258798161853,0.07142857142857142,0.24390243902439024,0.8431372549019608,0.18472906403940886,112.36095235772264,110.40684883845788,115,83,22,27,43,21,10,43,102.34872309899569,5,4,31,0.5368681109844166,0.5714285714285714,0.08793465836691336,0.038461538461538464,0.1568627450980392,0.7560975609756098,0.06236635780470421,110.40684883845788,112.36095235772264,0,113,96,21,24,42,7,8,31,102.34872309899569,9,2,40,GSW,LAC,https://www.basketball-reference.com/boxscores/202110210GSW.html,202110210
0.5357142857142857,0.7272727272727273,0.05115435028723328,0.08823529411764706,0.21951219512195122,0.8604651162790697,0.17495395948434622,98.2163525514879,123.79352769510452,96,83,15,24,33,19,9,37,97.7433976176971,5,3,43,0.6336405529953917,0.7727272727272727,0.10230870057446656,0.1,0.13953488372093023,0.7804878048780488,0.10330578512396695,123.79352769510452,98.2163525514879,1,121,88,17,34,44,11,6,32,97.7433976176971,10,4,54,ORL,NYK,https://www.basketball-reference.com/boxscores/202110220ORL.html,202110220
0.6594372801875733,0.4897959183673469,0.04718954393032239,0.09523809523809523,0.14634146341463414,0.8205128205128205,0.08081896551724138,127.41176861187044,126.467977733264,135,94,19,24,49,9,6,32,105.95567542213882,5,6,38,0.6332703213610587,0.5384615384615384,0.04718954393032239,0.10714285714285714,0.1794871794871795,0.8536585365853658,0.10186757215619695,126.467977733264,127.41176861187044,0,134,97,20,28,52,12,7,35,105.95567542213882,5,6,34,WAS,IND,https://www.basketball-reference.com/boxscores/202110220WAS.html,202110220
0.603448275862069,0.6046511627906976,0.08702564476534703,0.05084745762711865,0.16666666666666666,0.725,0.16994633273703041,108.29858015243188,118.93504784597428,112,84,20,26,43,19,7,29,103.41779166666666,9,3,31,0.6244922826969943,0.6666666666666666,0.12570370910550127,0.018867924528301886,0.275,0.8333333333333334,0.15453296703296704,118.93504784597428,108.29858015243188,1,123,91,17,32,48,18,11,35,103.41779166666666,13,1,32,CLE,CHO,https://www.basketball-reference.com/boxscores/202110220CLE.html,202110220
0.4778903730999539,0.59375,0.06113346913056021,0.18461538461538463,0.20408163265306123,0.6037735849056604,0.22353361945636624,84.56796563060828,117.17248250024039,83,82,11,19,32,25,10,32,98.14591066615326,6,12,34,0.5263639692420359,0.5238095238095238,0.16302258434816055,0.041666666666666664,0.39622641509433965,0.7959183673469388,0.09897723523589574,117.17248250024039,84.56796563060828,1,115,100,21,22,42,12,21,39,98.14591066615326,16,2,35,BOS,TOR,https://www.basketball-reference.com/boxscores/202110220BOS.html,202110220
0.5686560934891486,0.3953488372093023,0.08153109429394197,0.18,0.12195121951219512,0.7317073170731707,0.09448223733938019,111.08611597549594,116.1818093688673,109,91,11,17,43,10,5,30,98.12207317073171,8,9,36,0.578327922077922,0.6341463414634146,0.06114832072045647,0.10909090909090909,0.2682926829268293,0.8780487804878049,0.11652922194334887,116.1818093688673,111.08611597549594,1,114,88,24,26,41,13,11,36,98.12207317073171,6,6,38,PHI,BRK,https://www.basketball-reference.com/boxscores/202110220PHI.html,202110220
0.6128904705417161,0.6041666666666666,0.11302038678559136,0.20833333333333334,0.24390243902439024,0.8461538461538461,0.14387271496276235,116.78773301177773,85.7071266457401,124,95,14,29,48,17,10,44,106.17553470919324,12,10,38,0.46409628722970214,0.6470588235294118,0.08476529008919352,0.07017543859649122,0.15384615384615385,0.7560975609756098,0.16233766233766234,85.7071266457401,116.78773301177773,0,91,91,16,22,34,19,8,31,106.17553470919324,9,4,43,HOU,OKC,https://www.basketball-reference.com/boxscores/202110220HOU.html,202110220
0.64,0.6808510638297872,0.08896967055384744,0.1206896551724138,0.25,0.7954545454545454,0.12280701754385964,126.53464256547191,110.71781224478792,128,89,25,32,47,14,11,35,101.15806818181818,9,7,28,0.5954912803062526,0.6190476190476191,0.06919863265299245,0.08196721311475409,0.20454545454545456,0.75,0.1530979827089337,110.71781224478792,126.53464256547191,0,112,87,16,26,42,17,9,33,101.15806818181818,7,5,29,CHI,NOP,https://www.basketball-reference.com/boxscores/202110220CHI.html,202110220
0.5697050938337802,0.5909090909090909,0.09872984060067236,0.03333333333333333,0.2,0.825,0.19001085776330076,100.70443741268579,94.78064697664547,102,86,8,26,44,21,8,33,101.28649999999999,10,2,30,0.5323868677905945,0.6,0.1086028246607396,0.03571428571428571,0.175,0.8,0.18155410312273057,94.78064697664547,100.70443741268579,0,96,84,14,24,40,20,7,32,101.28649999999999,11,2,24,DEN,SAS,https://www.basketball-reference.com/boxscores/202110220DEN.html,202110220
0.531591737545565,0.7352941176470589,0.06933371986278206,0.05555555555555555,0.23076923076923078,0.8292682926829268,0.1394214011850819,104.00057979417308,113.90539691742765,105,86,29,25,34,16,12,34,100.96097560975609,7,3,34,0.5848250610252238,0.7380952380952381,0.07923853698603663,0.038461538461538464,0.17073170731707318,0.7692307692307693,0.10877447425670776,113.90539691742765,104.00057979417308,1,115,86,28,31,42,12,7,40,100.96097560975609,8,2,32,LAL,PHO,https://www.basketball-reference.com/boxscores/202110220LAL.html,202110220
0.4665558019216556,0.5128205128205128,0.14525575278107675,0.10416666666666667,0.2962962962962963,0.7346938775510204,0.12171372930866602,97.80554020592501,106.5208853727896,101,99,21,20,39,15,16,36,103.26613378684807,15,5,36,0.5493407910507391,0.43243243243243246,0.13557203592900496,0.047619047619047616,0.2653061224489796,0.7037037037037037,0.15950302216252518,106.5208853727896,97.80554020592501,1,110,90,23,16,37,19,13,38,103.26613378684807,14,3,42,SAC,UTA,https://www.basketball-reference.com/boxscores/202110220SAC.html,202110220
0.5005947660586836,0.6216216216216216,0.06270664865624904,0.09230769230769231,0.24489795918367346,0.711864406779661,0.09018759018759019,105.5561919046859,99.285527039061,101,89,27,23,37,10,12,42,95.68363369076444,6,6,28,0.4498106060606061,0.5263157894736842,0.05225554054687421,0.04918032786885246,0.288135593220339,0.7551020408163265,0.07853403141361257,99.285527039061,105.5561919046859,0,95,99,15,20,38,9,17,37,95.68363369076444,5,3,34,CLE,ATL,https://www.basketball-reference.com/boxscores/202110230CLE.html,202110230
0.4800451807228916,0.47368421052631576,0.09377740920599956,0.08620689655172414,0.23728813559322035,0.803921568627451,0.13089005235602094,95.65295739011954,85.3374423774596,102,97,21,18,38,16,14,41,106.63549019607842,10,5,39,0.46829971181556196,0.5142857142857142,0.037510963682399825,0.034482758620689655,0.19607843137254902,0.7627118644067796,0.18462571332661967,85.3374423774596,95.65295739011954,0,91,91,14,18,35,22,10,45,106.63549019607842,4,2,33,IND,MIA,https://www.basketball-reference.com/boxscores/202110230IND.html,202110230
0.4993692178301093,0.5,0.07509163131244777,0.12244897959183673,0.22916666666666666,0.7450980392156863,0.11202389843166542,101.91007106689341,110.49197178831601,95,85,23,17,34,12,11,38,93.21944240196079,7,6,37,0.5206227254346947,0.631578947368421,0.06436425541066952,0.125,0.2549019607843137,0.7708333333333334,0.08339510748702743,110.49197178831601,101.91007106689341,1,103,91,18,24,38,9,13,37,93.21944240196079,6,6,42,TOR,DAL,https://www.basketball-reference.com/boxscores/202110230TOR.html,202110230
0.525119099177133,0.6857142857142857,0.12658655144477451,0.18333333333333332,0.06666666666666667,0.78,0.12338648443432043,94.45304223187023,79.84690168055009,97,84,19,24,35,13,3,39,102.69653333333332,13,11,26,0.4334038054968288,0.4117647058823529,0.08763684330792082,0.13793103448275862,0.22,0.9333333333333333,0.19557823129251703,79.84690168055009,94.45304223187023,0,82,88,15,14,34,23,11,42,102.69653333333332,9,8,28,CHI,DET,https://www.basketball-reference.com/boxscores/202110230CHI.html,202110230
0.4780876494023904,0.5641025641025641,0.12407862534569583,0.16326530612244897,0.24528301886792453,0.6181818181818182,0.16611295681063123,91.62729256297538,84.94613581359177,96,96,10,22,39,20,13,34,104.77227615780447,13,8,38,0.4489507667473769,0.4838709677419355,0.09544509641976602,0.08620689655172414,0.38181818181818183,0.7547169811320755,0.23234200743494424,84.94613581359177,91.62729256297538,0,89,89,23,15,31,30,21,40,104.77227615780447,10,5,40,MIN,NOP,https://www.basketball-reference.com/boxscores/202110230MIN.html,202110230
0.5460448642266824,0.6041666666666666,0.09604147684000655,0.08333333333333333,0.2127659574468085,0.8,0.11339846475924634,106.60603929240726,116.21018697640793,111,99,6,29,48,13,10,28,104.12168085106383,10,4,39,0.6527837721191195,0.4772727272727273,0.05762488610400393,0.08333333333333333,0.2,0.7872340425531915,0.1918381583536798,116.21018697640793,106.60603929240726,1,121,83,22,21,44,22,7,37,104.12168085106383,6,5,35,SAS,MIL,https://www.basketball-reference.com/boxscores/202110230SAS.html,202110230
0.6602286164761529,0.47058823529411764,0.07919560509757441,0.08196721311475409,0.20512820512820512,0.851063829787234,0.08146270818247646,132.65263853843712,103.94423169056641,134,94,17,24,51,9,8,40,101.01570649208946,8,5,50,0.549163179916318,0.627906976744186,0.0593967038231808,0.022727272727272728,0.14893617021276595,0.7948717948717948,0.12773722627737227,103.94423169056641,132.65263853843712,0,105,89,15,27,43,14,7,31,101.01570649208946,6,1,28,POR,PHO,https://www.basketball-reference.com/boxscores/202110230POR.html,202110230
0.5353117956423742,0.5348837209302325,0.07323993011791385,0.07407407407407407,0.2857142857142857,0.6976744186046512,0.061684878392668306,119.27645762060257,125.55416591642377,114,99,17,23,43,7,14,30,95.57627906976744,7,4,39,0.594059405940594,0.6190476190476191,0.0523142357985099,0.05,0.3023255813953488,0.7142857142857143,0.09821428571428571,125.55416591642377,119.27645762060257,1,120,90,25,26,42,11,13,35,95.57627906976744,5,3,36,LAC,MEM,https://www.basketball-reference.com/boxscores/202110230LAC.html,202110230
0.5147377546597313,0.47368421052631576,0.09988336315076048,0.125,0.19148936170212766,0.7777777777777778,0.15556368960468522,94.88919499322246,110.87053309734414,95,87,12,18,38,17,9,35,100.11677304964539,10,8,35,0.5422039859320047,0.6046511627906976,0.09988336315076048,0.09615384615384616,0.2222222222222222,0.8085106382978723,0.1049317943336831,110.87053309734414,94.88919499322246,1,111,94,19,26,43,12,10,38,100.11677304964539,10,5,30,BRK,CHO,https://www.basketball-reference.com/boxscores/202110240BRK.html,202110240
0.5668536699392239,0.625,0.07084786420344069,0.10256410256410256,0.11904761904761904,0.8536585365853658,0.189465706707086,98.17489753905355,108.29602099668791,97,75,24,20,32,20,5,35,98.80326074332172,7,4,32,0.5643459915611815,0.5789473684210527,0.10121123457634386,0.13953488372093023,0.14634146341463414,0.8809523809523809,0.11235955056179775,108.29602099668791,98.17489753905355,1,107,86,20,22,38,12,6,37,98.80326074332172,10,6,47,HOU,BOS,https://www.basketball-reference.com/boxscores/202110240HOU.html,202110240
0.46846846846846846,0.5405405405405406,0.07715143484896768,0.17777777777777778,0.25396825396825395,0.782608695652174,0.0975609756097561,100.29686530365798,106.08322291733057,104,100,25,20,37,12,16,36,103.69217391304348,8,8,48,0.5341880341880342,0.6111111111111112,0.06750750549284672,0.07692307692307693,0.21739130434782608,0.746031746031746,0.11210762331838564,106.08322291733057,100.29686530365798,1,110,88,34,22,36,13,10,47,103.69217391304348,7,4,43,NYK,ORL,https://www.basketball-reference.com/boxscores/202110240NYK.html,202110240
0.5576006929406669,0.6,0.09417292279638712,0.0851063829787234,0.14634146341463414,0.75,0.10642414860681114,107.7756783114208,120.33206801760574,103,84,19,24,40,11,6,36,95.5688719512195,9,4,31,0.59400826446281,0.6097560975609756,0.041854632353949824,0.16981132075471697,0.25,0.8536585365853658,0.11029411764705882,120.33206801760574,107.7756783114208,1,115,88,20,25,41,12,12,35,95.5688719512195,4,9,41,OKC,PHI,https://www.basketball-reference.com/boxscores/202110240OKC.html,202110240
0.5832969908416921,0.6190476190476191,0.0,0.06666666666666667,0.2564102564102564,0.7254901960784313,0.17160404624277456,109.25779671374923,121.51100756015099,107,86,13,26,42,19,10,37,97.93351432880846,0,4,46,0.5531796206768316,0.6046511627906976,0.12253210846401781,0.075,0.27450980392156865,0.7435897435897436,0.061103351955307264,121.51100756015099,109.25779671374923,1,119,97,24,26,43,7,14,29,97.93351432880846,12,3,37,SAC,GSW,https://www.basketball-reference.com/boxscores/202110240SAC.html,202110240
0.6458155422715627,0.6444444444444445,0.09946747600036307,0.18461538461538463,0.225,0.6,0.15359595229490422,120.3556459604393,117.37162168042843,121,84,22,29,45,17,9,27,100.53537499999999,10,12,30,0.5467012601927353,0.5555555555555556,0.12930771880047198,0.07407407407407407,0.4,0.775,0.13608709574127442,117.37162168042843,120.3556459604393,0,118,100,18,25,45,17,18,31,100.53537499999999,13,4,35,LAL,MEM,https://www.basketball-reference.com/boxscores/202110240LAL.html,202110240
0.5593132154006244,0.5652173913043478,0.0357618470811559,0.11764705882352941,0.25,0.7755102040816326,0.10825858335910919,115.33195683672778,125.16646478404564,129,103,28,26,46,14,14,38,111.85104591836735,4,6,44,0.625,0.66,0.0715236941623118,0.15254237288135594,0.22448979591836735,0.75,0.0967741935483871,125.16646478404564,115.33195683672778,1,140,101,25,33,50,12,11,42,111.85104591836735,8,9,50,CHO,BOS,https://www.basketball-reference.com/boxscores/202110250CHO.html,202110250
0.5590890439064423,0.575,0.05833915460634517,0.018867924528301886,0.2553191489361702,0.8333333333333334,0.16311813186813187,105.9827975348604,115.70598996925125,109,90,17,23,40,19,12,35,102.84687943262412,6,1,36,0.6032035685320357,0.5853658536585366,0.1264015016470812,0.1111111111111111,0.16666666666666666,0.7446808510638298,0.12428977272727272,115.70598996925125,105.9827975348604,1,119,85,31,24,41,14,7,35,102.84687943262412,13,6,32,IND,MIL,https://www.basketball-reference.com/boxscores/202110250IND.html,202110250
0.5882352941176471,0.675,0.08295623422675487,0.018518518518518517,0.35135135135135137,0.8717948717948718,0.18617021276595744,111.99091620611907,115.1017749896224,108,83,20,27,40,21,13,34,96.43639293139293,8,1,30,0.6120423467137185,0.6153846153846154,0.11406482206178795,0.05660377358490566,0.1282051282051282,0.6486486486486487,0.1253858024691358,115.1017749896224,111.99091620611907,1,111,81,22,24,39,13,5,24,96.43639293139293,11,3,27,TOR,CHI,https://www.basketball-reference.com/boxscores/202110250TOR.html,202110250
0.5610318791946308,0.6829268292682927,0.10322510389152971,0.05405405405405406,0.21428571428571427,0.8461538461538461,0.10342233922527266,110.45086116393679,92.90259350237675,107,87,19,28,41,11,9,33,96.87565934065933,10,2,27,0.5035810205908684,0.6363636363636364,0.0722575727240708,0.1,0.15384615384615385,0.7857142857142857,0.1676602086438152,92.90259350237675,110.45086116393679,0,90,81,19,21,33,18,6,33,96.87565934065933,7,6,44,MIA,ORL,https://www.basketball-reference.com/boxscores/202110250MIA.html,202110250
0.5124162396531337,0.575,0.058515975323231474,0.07142857142857142,0.14,0.8245614035087719,0.08146270818247646,101.42769056026788,87.7739629848472,104,94,17,23,40,9,7,47,102.53610175438595,6,4,35,0.43352601156069365,0.48484848484848486,0.048763312769359565,0.0847457627118644,0.17543859649122806,0.86,0.10362694300518135,87.7739629848472,101.42769056026788,0,90,95,20,16,33,12,10,43,102.53610175438595,5,5,39,BRK,WAS,https://www.basketball-reference.com/boxscores/202110250BRK.html,202110250
0.6146715034260379,0.5217391304347826,0.10937482910182952,0.05172413793103448,0.2857142857142857,0.78,0.13884068031933358,121.30662864021093,103.40892933263883,122,90,21,24,46,16,10,39,100.57158571428572,11,3,32,0.5256773150020219,0.65,0.06960216397389152,0.10344827586206896,0.22,0.7142857142857143,0.12398157987956075,103.40892933263883,121.30662864021093,0,104,91,18,26,40,14,11,25,100.57158571428572,7,6,33,ATL,DET,https://www.basketball-reference.com/boxscores/202110250ATL.html,202110250
0.48095798979191207,0.6451612903225806,0.10076609220997133,0.12280701754385964,0.19642857142857142,0.6666666666666666,0.09744861800141744,98.75077036577191,107.81971866466932,98,90,27,20,31,11,11,30,99.23973214285715,10,7,50,0.5508649093904447,0.48717948717948717,0.05038304610498567,0.125,0.3333333333333333,0.8035714285714286,0.17076502732240437,107.81971866466932,98.75077036577191,1,107,87,23,19,39,20,15,45,99.23973214285715,5,5,30,MIN,NOP,https://www.basketball-reference.com/boxscores/202110250MIN.html,202110250
0.47655565293602103,0.6,0.10228563991115495,0.05263157894736842,0.22448979591836735,0.7659574468085106,0.1942090395480226,88.98850672270481,101.26278351204341,87,86,12,21,35,22,11,36,97.76543421623968,10,3,38,0.5451541850220264,0.6842105263157895,0.08182851192892396,0.10416666666666667,0.23404255319148937,0.7755102040816326,0.149812734082397,101.26278351204341,88.98850672270481,1,99,82,20,26,38,16,11,38,97.76543421623968,8,5,25,DEN,CLE,https://www.basketball-reference.com/boxscores/202110250DEN.html,202110250
0.5722178374112076,0.8409090909090909,0.1865399116452228,0.125,0.1111111111111111,0.8444444444444444,0.14362960459614735,103.04109405164688,76.39253524518648,116,93,19,37,44,17,5,38,112.57644444444445,21,6,43,0.46276366767111493,0.46875,0.0977113822903548,0.08,0.15555555555555556,0.8888888888888888,0.24406117800195248,76.39253524518648,103.04109405164688,0,86,85,18,15,32,30,7,40,112.57644444444445,11,4,37,LAC,POR,https://www.basketball-reference.com/boxscores/202110250LAC.html,202110250
0.5982905982905983,0.5853658536585366,0.07659899492025164,0.12195121951219512,0.3170731707317073,0.7272727272727273,0.13812154696132597,122.55839187240262,108.3328642443559,112,87,15,24,41,15,13,32,91.38501108647449,7,5,37,0.5531962449709432,0.6666666666666666,0.09848442204032355,0.08,0.2727272727272727,0.6829268292682927,0.14356814701378254,108.3328642443559,122.55839187240262,0,99,82,17,24,36,15,12,28,91.38501108647449,9,4,41,NYK,PHI,https://www.basketball-reference.com/boxscores/202110260NYK.html,202110260
0.5241762943945228,0.5277777777777778,0.07226561743872585,0.06976744186046512,0.1875,0.825,0.1302567919612951,101.1718644142162,109.43079212149915,98,86,17,19,36,14,9,33,96.864875,7,3,34,0.5829300483941927,0.7692307692307693,0.09291293670693325,0.15384615384615385,0.175,0.8125,0.14161631419939577,109.43079212149915,101.1718644142162,1,106,83,18,30,39,15,7,39,96.864875,9,8,40,OKC,GSW,https://www.basketball-reference.com/boxscores/202110260OKC.html,202110260
0.5141060503059143,0.6875,0.08579652983678428,0.08,0.25396825396825395,0.8269230769230769,0.11968880909634949,103.81380110250898,107.24566229598037,121,108,22,33,48,16,16,43,116.55483058608058,10,6,36,0.5449947680502267,0.4,0.06863722386942743,0.1388888888888889,0.17307692307692307,0.746031746031746,0.10181704260651629,107.24566229598037,103.81380110250898,1,125,105,22,20,50,13,9,47,116.55483058608058,8,10,30,SAS,LAL,https://www.basketball-reference.com/boxscores/202110260SAS.html,202110260
0.5576923076923077,0.5813953488372093,0.08803037440123457,0.14893617021276595,0.2692307692307692,0.7659574468085106,0.12605042016806722,113.4613714504801,103.6802187392318,116,93,25,25,43,15,14,36,102.23743862520459,9,7,43,0.5439244663382594,0.6666666666666666,0.068468068978738,0.06,0.23404255319148937,0.7307692307692307,0.14854945823138763,103.6802187392318,113.4613714504801,0,106,86,26,24,36,17,11,38,102.23743862520459,7,3,39,DAL,HOU,https://www.basketball-reference.com/boxscores/202110260DAL.html,202110260
